Filename	Category_Code (tranSMART)	Column	DataLabel	data_label_src	ControlVocab_cd	Data_type
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	222	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	223	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	224	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	225	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	226	CDR Personal Care			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Baseline	227	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_12	228	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_18	229	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_24	230	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_30	231	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_36	232	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_42	233	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_48	234	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_54	235	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_60	236	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_72	237	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_78	238	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_84	239	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_96	240	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_108	241	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_114	242	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_120	243	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_132	244	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_150	245	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_174	246	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_192	247	CDR Total			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Clinical_Dementia_Rating+Month_216	248	CDR Total			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	249	Amyloid Beta 1-42 (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	250	Amyloid Beta 1-42 (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	251	Amyloid Beta 1-42 (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	252	Amyloid Beta 1-42 Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	253	Amyloid Beta 1-42 Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	254	Amyloid Beta 1-42 Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	255	Phosphorylated Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	256	Phosphorylated Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	257	Phosphorylated Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	258	Phosphorylated Tau Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	259	Phosphorylated Tau Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	260	Phosphorylated Tau Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	261	Total Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	262	Total Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	263	Total Tau (pg/mL)			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Baseline	264	Total Tau Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_12	265	Total Tau Abnormal			
Transmart.tsv	Laboratory_Test_Results+CSF+CSF_Measures+Month_96	266	Total Tau Abnormal			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Baseline	267	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_12	268	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_18	269	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_24	270	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_30	271	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_36	272	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_48	273	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_54	274	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_60	275	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_72	276	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_96	277	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_108	278	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_114	279	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_120	280	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_132	281	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_168	282	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_174	283	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_192	284	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_216	285	Digit Span Backward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Baseline	286	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_12	287	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_18	288	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_24	289	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_30	290	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_36	291	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_42	292	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_48	293	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_54	294	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_60	295	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_72	296	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_78	297	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_84	298	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_96	299	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_108	300	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_114	301	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_120	302	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_132	303	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_150	304	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_168	305	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_174	306	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_192	307	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_216	308	Digit Span Forward			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Baseline	309	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_12	310	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_18	311	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_24	312	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_30	313	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_36	314	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_42	315	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_48	316	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_54	317	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_60	318	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_72	319	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_78	320	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_84	321	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_96	322	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_108	323	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_114	324	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_120	325	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_132	326	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_150	327	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_168	328	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_174	329	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_192	330	Digit Span Total			
Transmart.tsv	Neuropsychological_Examination+Attention_and_Executive_Function+Digit_Span+Month_216	331	Digit Span Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Baseline	332	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_12	333	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_24	334	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_30	335	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_36	336	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_54	337	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_60	338	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_72	339	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_84	340	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_96	341	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_108	342	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_114	343	HDS			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Depression_Rating_Scales+Hamilton_Depression_Scale+Month_120	344	HDS			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Baseline	345	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_12	346	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_24	347	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_30	348	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_36	349	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_42	350	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_54	351	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_60	352	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_72	353	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_78	354	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_96	355	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_108	356	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_114	357	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_120	358	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_132	359	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_150	360	IADL			
Transmart.tsv	Rating_Scales+Dementia_Rating_Scales+Functional_Impairment_Scale+Instrumental_Activities_of_Daily_Living+Month_168	361	IADL			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Baseline	362	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_12	363	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_18	364	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_24	365	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_30	366	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_36	367	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_42	368	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_48	369	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_54	370	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_60	371	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_72	372	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_78	373	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_84	374	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_96	375	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_108	376	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_114	377	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_120	378	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_132	379	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_150	380	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_168	381	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_174	382	MMSE Total Score			
Transmart.tsv	Cognitive_Screening_Tests+Mini_Mental_State_Exam+Month_192	383	MMSE Total Score			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Baseline	384	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_24	385	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_30	386	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_36	387	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_42	388	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_54	389	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_78	390	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_84	391	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_96	392	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_108	393	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_114	394	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_132	395	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_168	396	MTA Bilateral			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Baseline	397	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_24	398	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_30	399	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_36	400	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_42	401	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_54	402	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_78	403	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_84	404	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_96	405	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_108	406	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_114	407	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_132	408	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_168	409	MTA Left			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Baseline	410	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_24	411	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_30	412	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_36	413	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_42	414	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_54	415	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_78	416	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_84	417	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_96	418	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_108	419	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_114	420	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_132	421	MTA Right			
Transmart.tsv	Imaging+MRI+MRI_Measures+Medial_Temporal_Lobe_Atrophy+Month_168	422	MTA Right			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Baseline	423	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_12	424	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_18	425	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_24	426	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_30	427	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_36	428	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_42	429	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_48	430	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_54	431	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_60	432	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_72	433	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_78	434	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_84	435	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_96	436	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_108	437	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_114	438	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_120	439	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_132	440	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_150	441	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_168	442	NPI Total			
Transmart.tsv	Rating_Scales+Neuropsychiatric_Scales+Neuropsychiatric_Inventory+Month_174	443	NPI Total			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Baseline	444	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_30	445	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_36	446	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_60	447	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_72	448	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_120	449	Story Delayed			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Baseline	450	Story Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_30	451	Story Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_36	452	Story Immediate			
Transmart.tsv	Neuropsychological_Examination+Memory+Word_List+Selective_Reminding_Test+Month_60	453	Story Immediate			
