sourceCode,sourceName,translate,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
AD Switchbox Maastricht Original data file.csv,QCOMPLETED3,MMSE Questionnaire administered?,-1,,0.3221798241138458,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPIWf,Frequency delusions,-1,,0.3115542232990265,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,WLTFPOS,Recognition fpos,-1,,0.47739335894584656,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,WTOT2,GIT fluency2 totaal aantal,-1,,0.3938354551792145,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,WLTTOTD,Total double,-1,,0.24454981088638306,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_PAL,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_RG,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,SCL90_OVER,Questionnaire SCL90 ,-1,,0.3474022448062897,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPIWe,Seriousness delusions,-1,,0.21680745482444763,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,VAT2,,-1,,0.0,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_VE,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_VER,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_EXP,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,SCL90_PSN,Questionnaire SCL90 ,-1,,0.3474022448062897,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,FEW,Frequency x Ernst delusions,-1,,0.23417137563228607,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_ZE,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_GER,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_SOC,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_VERS,version NPV,-1,,0.19302305579185486,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_DO,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NVM_NEG,,-1,,0.0,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPIWb,Tax for the social worker,-1,,0.21435268223285675,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_IN,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,UCL_PAS,Questionnaire UCL,-1,,0.37767294049263,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_ZW,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NVM_SOM,,-1,,0.0,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPIH,Hallucinations,-1,,0.15334878861904144,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPV_SI,NPV,-1,,0.15917067229747772,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NVM_VERL,,-1,,0.0,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,STROOP_VERS,Stroop version,-1,,0.5229401588439941,2000000618,Stroop Test,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000618,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VOSP_DOTC,Dot counting,-1,,0.5068719387054443,2000000744,VOSP Dot Counting,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000744,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,GCA,global cortical atrophy,-1,,0.5328596234321594,2000000721,Global Cortical Atrophy,Concept Class,Imaging,S,0,0,Concept Class,2000000721,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,FLUDIER,Fluency animals (number),-1,,0.495524138212204,2000000009,Animals Fluency 1 min,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000009,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,APOE_genotype,APOE ,-1,,0.590316116809845,2000000013,ApoE Genotype,Concept Class,Pharmacogenetics Findings,S,0,0,Concept Class,2000000013,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,WLTDR,Delayed recall total,-1,,0.5067211389541626,2000000015,AVLT Delayed,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000015,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,WLTTOT,Total correct,-1,,0.475190132856369,2000000017,AVLT Immediate,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000017,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR06,Community affairs,-1,,0.9165294170379639,2000000037,CDR Community Affairs,Concept Class,Rating Scales,S,0,0,Concept Class,2000000037,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR04,Home and Hobbies,-1,,0.9093907475471497,2000000038,CDR Home and Hobbies,Concept Class,Rating Scales,S,0,0,Concept Class,2000000038,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR03,Judgement and problem solving,-1,,0.9057110548019409,2000000039,CDR Judgement and Problem Solving,Concept Class,Rating Scales,S,0,0,Concept Class,2000000039,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR01,Memory,-1,,1.0,2000000040,CDR Memory,Concept Class,Rating Scales,S,0,0,Concept Class,2000000040,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR02,Orientation,-1,,0.7327530980110168,2000000041,CDR Orientation,Concept Class,Rating Scales,S,0,0,Concept Class,2000000041,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDR05,Personal Care,-1,,0.8329384326934814,2000000042,CDR Personal Care,Concept Class,Rating Scales,S,0,0,Concept Class,2000000042,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CDRTOT,CDR totaal score,-1,,0.6962801218032837,2000000044,CDR Total,Concept Class,Rating Scales,S,0,0,Concept Class,2000000044,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSF_Klin_AmyloidBeta42_1,CSF amyloid,-1,,0.6055698990821838,2000000070,Amyloid Beta 1-42 (pg/mL),Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000070,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSF_Klin_Phospor_TAU,CSF p-tau,-1,,0.3271140158176422,2000000073,Phosphorylated Tau (pg/mL),Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000073,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSF_Klin_Total_TAU,CSF t-tau,-1,,0.3479357659816742,2000000075,Total Tau (pg/mL),Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000075,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DIGSPANAW,Digit span backwards,-1,,0.9572976231575012,2000000082,Digit Span Backward,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000082,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DIGSPANVW,Digit span forward,-1,,1.0,2000000084,Digit Span Forward,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000084,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CYFRKSVW,Number series forward,-1,,0.43055132031440735,2000000084,Digit Span Forward,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000084,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CYFRKSTOT,Number series total score,-1,,0.41642528772354126,2000000086,Digit Span Total,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000086,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,HDRSTOT,HDRS totoaalscore,-1,,0.2257409542798996,2000000121,HDS,Concept Class,Rating Scales,S,0,0,Concept Class,2000000121,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,IADL_QTOT,IADL totaalscore,-1,,0.5092611312866211,2000000138,IADL,Concept Class,Rating Scales,S,0,0,Concept Class,2000000138,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MMSETOT,MMSE totalscore (0-30),-1,,0.49260982871055603,2000000166,MMSE Total Score,Concept Class,Cognitive Screening Tests,S,0,0,Concept Class,2000000166,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,mtalr,medial temporal lobe atrophy bilateral,-1,,0.8622196912765503,2000000168,MTA Bilateral,Concept Class,Imaging,S,0,0,Concept Class,2000000168,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MTA_L,Medial temporal lobe atrophy links,-1,,0.8385202884674072,2000000170,MTA Left,Concept Class,Imaging,S,0,0,Concept Class,2000000170,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MTA_R,Medial temporal lobe atrophy rechts,-1,,0.8420331478118896,2000000171,MTA Right,Concept Class,Imaging,S,0,0,Concept Class,2000000171,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,NPI_TOT,NPI Totalscore,-1,,0.8414620757102966,2000000173,NPI Total,Concept Class,Rating Scales,S,0,0,Concept Class,2000000173,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VERHAAL_UITG,Story recall delayed,-1,,0.7555559277534485,2000000206,Story Delayed,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000206,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VERHAAL_ONM,Story recall immediate,-1,,0.733974814414978,2000000208,Story Immediate,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000208,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TMTA,TMTA (sec),-1,,0.2665853202342987,2000000210,TMT-A,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000210,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TMTB,TMTB (sec),-1,,0.2355530709028244,2000000212,TMT-B,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000212,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ad,if DIAG=3 then this variable show whether it is Alzheimer disease (ad),-1,,0.31830212473869324,2000000255,AD,Concept Class,_Concepts,S,0,0,Concept Class,2000000255,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,STR1,Stroop 1 (sec),-1,,0.44544732570648193,2000000276,Stroop Part 1,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000276,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,STR2,Stroop 2 (sec),-1,,0.4483553171157837,2000000278,Stroop Part 2,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000278,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,STR3,Stroop 3 (sec),-1,,0.43835416436195374,2000000280,Stroop Part 3,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000280,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ALCOH,Does patient drink alcohol?,-1,,0.45596566796302795,2000000323,Alcohol,Concept Class,Clinical Information,S,0,0,Concept Class,2000000323,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ANGP,Angina pectoris,-1,,1.0,2000000326,Angina Pectoris,Concept Class,Clinical Information,S,0,0,Concept Class,2000000326,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CEREBB,Bleedin,-1,,0.961815595626831,2000000337,Bleeding,Concept Class,Clinical Information,S,0,0,Concept Class,2000000337,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,COPD,COPD,-1,,1.0,2000000343,COPD,Concept Class,Clinical Information,S,0,0,Concept Class,2000000343,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CAROT,Carotis stenose,-1,,0.6642870306968689,2000000357,Carotid Stenosis,Concept Class,Clinical Information,S,0,0,Concept Class,2000000357,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CORB,Coronaire bypass operation?,-1,,0.4874241352081299,2000000360,Coronary Bypass Surgery,Concept Class,Clinical Information,S,0,0,Concept Class,2000000360,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DIABML,Diabetes mellitus,-1,,1.0,2000000363,Diabetes Mellitus,Concept Class,Clinical Information,S,0,0,Concept Class,2000000363,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DOTT,Dotter/stent,-1,,0.7455351948738098,2000000367,Dotter/stent Placement,Concept Class,Clinical Information,S,0,0,Concept Class,2000000367,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,HYPERT,Hypertension,-1,,1.0,2000000383,Hypertension,Concept Class,Clinical Information,S,0,0,Concept Class,2000000383,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,HYPETF,Hyperthyreoidie,-1,,0.5052732825279236,2000000384,Hyperthyroid Function,Concept Class,Clinical Information,S,0,0,Concept Class,2000000384,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,HYPOTF,Hypothyreoidie,-1,,0.5148615837097168,2000000385,Hypothyroid Function,Concept Class,Clinical Information,S,0,0,Concept Class,2000000385,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,LENGTE,Length (cm),-1,,0.8540087938308716,2000000388,Body Length (cm),Concept Class,Clinical Information,S,0,0,Concept Class,2000000388,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CEREBI,Infarct,-1,,0.616664707660675,2000000390,Myocardial Infarction,Concept Class,Clinical Information,S,0,0,Concept Class,2000000390,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MYOC,Myocard infarct,-1,,0.8215187191963196,2000000390,Myocardial Infarction,Concept Class,Clinical Information,S,0,0,Concept Class,2000000390,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ENDDO,Other,-1,,0.514582097530365,2000000405,Other Endocrine Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000405,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ENDD4,Endocriene diagnose,-1,,0.5924160480499268,2000000405,Other Endocrine Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000405,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,SDMT90SF,90 sec writing mistakes,-1,,0.1739104986190796,2000000424,SDST,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000424,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,SDMT90S,90 sec writing,-1,,0.14023639261722565,2000000424,SDST,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000424,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,SDMT90S,90 sec writing,-1,,0.14023639261722565,2000000424,SDST,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000424,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,KIDNEY,Kidneydisorders,-1,,0.6094733476638794,2000000432,Severe Kidney Disorder,Concept Class,Clinical Information,S,0,0,Concept Class,2000000432,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,LIVER,Liver disorders,-1,,0.7650783658027649,2000000433,Severe Liver Disorder,Concept Class,Clinical Information,S,0,0,Concept Class,2000000433,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TOBACO,Smoking,-1,,1.0,2000000435,Smoking,Concept Class,Clinical Information,S,0,0,Concept Class,2000000435,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TOBACO2,Number of tobacco products per day,-1,,0.2052297741174698,2000000436,Smoking Amount,Concept Class,Clinical Information,S,0,0,Concept Class,2000000436,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TIA,TIA,-1,,1.0,2000000441,TIA,Concept Class,Clinical Information,S,0,0,Concept Class,2000000441,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VOSP_INCLT,Incomplete letters,-1,,0.3676699697971344,2000000450,VOSP Letters,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000450,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,GEWICHT,weight (kg),-1,,1.0,2000000462,Weight (kg),Concept Class,Clinical Information,S,0,0,Concept Class,2000000462,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DELIR,Delirium,-1,,1.0,2000000469,Delirium,Concept Class,Clinical Information,S,0,0,Concept Class,2000000469,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DEPDS,Depression,-1,,1.0,2000000470,Depression,Concept Class,Clinical Information,S,0,0,Concept Class,2000000470,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,testmnd,month of testing,-1,,0.19308562576770782,2000000477,Date of Neuropsychological Examination,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000477,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,testdag,day of testing,-1,,0.24099300801753998,2000000478,Date of Rating Scales Assessment,Concept Class,Rating Scales,S,0,0,Concept Class,2000000478,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MRIDTSyr,Year of MRI,-1,,0.3961317539215088,2000000481,Date MRI,Concept Class,Imaging,S,0,0,Concept Class,2000000481,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MRIDTSday,Day of MRI,-1,,0.4503236711025238,2000000481,Date MRI,Concept Class,Imaging,S,0,0,Concept Class,2000000481,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MRIDTSmon,Month of MRI,-1,,0.3552647829055786,2000000481,Date MRI,Concept Class,Imaging,S,0,0,Concept Class,2000000481,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSFday,Day of CSF assessment,-1,,0.5044654011726379,2000000482,Date CSF Collection,Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000482,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSFmon,Month of CSF assessment,-1,,0.45943981409072876,2000000482,Date CSF Collection,Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000482,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CSFyr,Year of CSF assessment,-1,,0.47489795088768005,2000000482,Date CSF Collection,Concept Class,Laboratory Test Results,S,0,0,Concept Class,2000000482,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,testjr,year of testing,-1,,0.3965849280357361,2000000488,Age,Concept Class,Demographics,S,0,0,Concept Class,2000000488,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,lft,age at testing,-1,,0.4452151656150818,2000000488,Age,Concept Class,Demographics,S,0,0,Concept Class,2000000488,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,Gebjr,year of birth,-1,,0.5383967161178589,2000000503,Birth Year,Concept Class,Demographics,S,0,0,Concept Class,2000000503,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,testjr,year of testing,-1,,0.3965849280357361,2000000540,Date Diagnosis,Concept Class,Clinical Information,S,0,0,Concept Class,2000000540,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VSNDBP,Diastolic blood pressure (mmHg),-1,,0.4003828763961792,2000000544,DBP (mmHg),Concept Class,Clinical Information,S,0,0,Concept Class,2000000544,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,DIAG,diagnose,-1,,0.930472731590271,2000000551,Diagnosis,Concept Class,Clinical Information,S,0,0,Concept Class,2000000551,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,edu_years,education in years,-1,,0.4043813943862915,2000000554,Education Level (yr),Concept Class,Subject Characteristics,S,0,0,Concept Class,2000000554,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,edu_years,education in years,-1,,0.4043813943862915,2000000094,Education Category,Concept Class,Subject Characteristics,S,0,0,Concept Class,2000000094,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,GDSSCORE,Totaal score Geriatric Depression Scale,-1,,0.7943065762519836,2000000564,Geriatric Depression Scale,Concept Class,Rating Scales,S,0,0,Concept Class,2000000564,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,MEDYN,Medication use,-1,,1.0,2000000582,Medication Use,Concept Class,Clinical Information,S,0,0,Concept Class,2000000582,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VSNSBP,Systolische bloodpressure (mmHg),-1,,0.3725906312465668,2000000608,SBP (mmHg),Concept Class,Clinical Information,S,0,0,Concept Class,2000000608,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,Sex,sex,-1,,1.0,2000000609,Sex,Concept Class,Demographics,S,0,0,Concept Class,2000000609,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VERHAAL_VERS,Story recall test version,-1,,0.7910008430480957,2000000617,Story Recall Test,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000617,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,TMTVERS,version Trail Making Test,-1,,0.8639361262321472,2000000625,Trail Making Test,Concept Class,Neuropsychological Examination,S,0,0,Concept Class,2000000625,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,testjr,year of testing,-1,,0.3965849280357361,2000000626,Year of Baseline Visit,Concept Class,Clinical Information,S,0,0,Concept Class,2000000626,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CEREDIAGYN,Cerebrovasculair disorders?,-1,,0.8579764366149902,2000000403,Other Cerebrovascular Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000403,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,ENDODIAGYN,Endocrine disorders?,-1,,0.9405816793441772,2000000405,Other Endocrine Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000405,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,PSYCHDIAGYN,Psychiatric disorders?,-1,,0.9382681846618652,2000000410,Other Psychiatric Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000410,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,PSYD4,Psychiatrische diagnose,-1,,0.5093908905982971,2000000410,Other Psychiatric Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000410,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,SOMYN,Somatic disorders,-1,,1.0,2000000412,Other Somatic Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000412,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,NPISOf,Frequency sleep unrest at night,-1,,0.2886708974838257,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,NPISOe,Ernst sleep restlessness at night,-1,,0.3571026921272278,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,FESO,Frequency x severity sleep restlessness,-1,,0.3689289391040802,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,SOMDO,other,-1,,0.514582097530365,2000000412,Other Somatic Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000412,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,PSYDO,Other,-1,,0.514582097530365,2000000410,Psychiatric Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000410,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,CAVDO,Other,-1,,0.514582097530365,2000000400,Other Cardiovascular Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000400,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VaD,if DIAG=3 then this variable shows whether it is vasculair dementia,-1,,0.30020397901535034,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,CSTAF,CSTA mistakes,-1,,0.18237847089767456,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,CSTBF,CSTB mistakes,-1,,0.1500866711139679,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,CSTCF,CSTC mistakes,-1,,0.15460136532783508,0,Unmapped,,,,0,0,,,,,
AD Switchbox Maastricht Original data file.csv,CEVDO,Other,-1,,0.514582097530365,2000000403,Other Cerebrovascular Disorders,Concept Class,Clinical Information,S,0,0,Concept Class,2000000403,2019-01-01,2099-12-31,
AD Switchbox Maastricht Original data file.csv,VAT1,,-1,,0.0,0,Unmapped,,,,0,0,,,,,
