sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
TOBACO2,Number of tobacco products per day,-1,,0.2052297741174698,APPROVED,2000000436,
TIA,TIA,-1,,1.0,APPROVED,2000000441,
VOSP_INCLT,Incomplete letters,-1,,0.3676699697971344,APPROVED,2000000450,
GEWICHT,weight (kg),-1,,1.0,APPROVED,2000000462,
DELIR,Delirium,-1,,1.0,APPROVED,2000000469,
DEPDS,Depression,-1,,1.0,APPROVED,2000000470,
testmnd,month of testing,-1,,0.19308562576770782,APPROVED,2000000477,
testdag,day of testing,-1,,0.24099300801753998,APPROVED,2000000478,
MRIDTSyr,Year of MRI,-1,,0.3961317539215088,APPROVED,2000000481,
MRIDTSday,Day of MRI,-1,,0.4503236711025238,APPROVED,2000000481,
MRIDTSmon,Month of MRI,-1,,0.3552647829055786,APPROVED,2000000481,
CSFday,Day of CSF assessment,-1,,0.5044654011726379,APPROVED,2000000482,
CSFmon,Month of CSF assessment,-1,,0.45943981409072876,APPROVED,2000000482,
CSFyr,Year of CSF assessment,-1,,0.47489795088768005,APPROVED,2000000482,
testjr,year of testing,-1,,0.3965849280357361,APPROVED,2000000488,
lft,age at testing,-1,,0.4452151656150818,APPROVED,2000000488,
Gebjr,year of birth,-1,,0.5383967161178589,APPROVED,2000000503,
testjr,year of testing,-1,,0.3965849280357361,APPROVED,2000000540,
VSNDBP,Diastolic blood pressure (mmHg),-1,,0.4003828763961792,APPROVED,2000000544,
DIAG,diagnose,-1,,0.930472731590271,APPROVED,2000000551,
edu_years,education in years,-1,,0.4043813943862915,APPROVED,2000000554,
edu_years,education in years,-1,,0.4043813943862915,APPROVED,2000000094,
GDSSCORE,Totaal score Geriatric Depression Scale,-1,,0.7943065762519836,APPROVED,2000000564,
MEDYN,Medication use,-1,,1.0,APPROVED,2000000581,
VSNSBP,Systolische bloodpressure (mmHg),-1,,0.3725906312465668,APPROVED,2000000608,
Sex,sex,-1,,1.0,APPROVED,2000000609,
VERHAAL_VERS,Story recall test version,-1,,0.7910008430480957,APPROVED,2000000617,
TMTVERS,version Trail Making Test,-1,,0.8639361262321472,APPROVED,2000000625,
testjr,year of testing,-1,,0.3965849280357361,APPROVED,2000000626,
CEREDIAGYN,Cerebrovasculair disorders?,-1,,0.8579764366149902,APPROVED,2000000403,
ENDODIAGYN,Endocrine disorders?,-1,,0.9405816793441772,APPROVED,2000000405,
PSYCHDIAGYN,Psychiatric disorders?,-1,,0.9382681846618652,APPROVED,2000000410,
PSYD4,Psychiatrische diagnose,-1,,0.5093908905982971,APPROVED,2000000410,
SOMYN,Somatic disorders,-1,,1.0,APPROVED,2000000412,
NPISOf,Frequency sleep unrest at night,-1,,0.2886708974838257,INVALID_TARGET,0,
NPISOe,Ernst sleep restlessness at night,-1,,0.3571026921272278,INVALID_TARGET,0,
FESO,Frequency x severity sleep restlessness,-1,,0.3689289391040802,INVALID_TARGET,0,
SOMDO,other,-1,,0.514582097530365,INVALID_TARGET,2000000412,"If there is a 1, Other Somatic Disorders should be Yes. "
PSYDO,Other,-1,,0.514582097530365,INVALID_TARGET,2000000410,"If there is a 1, Other Psychiatric Disorders should be Yes. "
CAVDO,Other,-1,,0.514582097530365,INVALID_TARGET,2000000400,"If there is a 1, Other Cardiovascular Disorders should be Yes. "
VaD,if DIAG=3 then this variable shows whether it is vasculair dementia,-1,,0.30020397901535034,INVALID_TARGET,0,"if DIAG=3 then this variable shows whether it is vasculair dementia. 0=no VaD, 1=VaD"
CSTAF,CSTA mistakes,-1,,0.18237847089767456,INVALID_TARGET,0,
CSTBF,CSTB mistakes,-1,,0.1500866711139679,INVALID_TARGET,0,
CSTCF,CSTC mistakes,-1,,0.15460136532783508,INVALID_TARGET,0,
CEVDO,Other,-1,,0.514582097530365,INVALID_TARGET,2000000403," If there is a 1, Other Cerebrovascular Disorders should Yes. "
VAT1,,-1,,0.0,UNCHECKED,0,This variable doesn't need to be uploaded
